909~mast:2,super:2,wow:2,sahi:2,congratulations:2,best:2,cool:2,badiya:2,badhiya:2,awesome:2,great:2,wah:2,cute:2,beautiful:2,luck:2,sexy:2
2032~hahahaha:2,lol:2,haha:2,hehe:2,ha:2
592~ok:2,thik:2,okay:2,yes:2,haan:2,ya:2,yeah:2,k:2,yup:2
230~love:2,luv:2,janu:2,jaan:2,romance:2,babu:2,kiss:2,darling:2,dil:2,pyar:2,dear:2
1613~namaste:2
1733~dost:2,friends:2,all:2,sab:2,frnds:2,boy:2,girl:2,bro:2,group:2,dude:2,guys:2,lets:2
1854~kaam:3,busy:3
1611~good:1,gud:1,night:3,sona:3,dreams:3,nite:3,nyt:3,nit:3,gn:3,soja:3
1215~chal:1
1610~morning:3,mrng:3,gm:3,afternoon:3,subah:3
1731~night:3,sona:3,dreams:3,nite:3,nyt:3,nit:3,gn:3,soja:3
911~party:2,enjoy:2,chill:2,maza:2,maja:2
1908~night:3,sona:3,dreams:3,nite:3,nyt:3,nit:3,gn:3,soja:3
1351~dost:2,friends:2,all:2,sab:2,frnds:2,boy:2,girl:2,bro:2,group:2,dude:2,guys:2,lets:2
2042~namaste:2
482~call:2,reply:2,chat:2,online:2
1866~kaam:3,busy:3
122~hi:2,hey:2,hello:2,hllo:2,hiiiii:2,yo:2,oye:2,hy:2,bye:2,dost:2,friends:2,all:2,sab:2,frnds:2,boy:2,girl:2,bro:2,group:2,dude:2,guys:2,lets:2
1865~time:3,jaldi:3
2039~good:1,gud:1,evening:3
2038~evening:3
2313~dost:2,friends:2,all:2,sab:2,frnds:2,boy:2,girl:2,bro:2,group:2,dude:2,guys:2,lets:2
2035~hahahaha:2,lol:2,haha:2,hehe:2,ha:2
2277~call:2,reply:2,chat:2,online:2
1907~morning:3,mrng:3,gm:3,afternoon:3,subah:3
2056~exam:3,padhai:3,padh:3
2055~love:2,luv:2,janu:2,jaan:2,romance:2,babu:2,kiss:2,darling:2,dil:2,pyar:2,dear:2
2054~love:2,luv:2,janu:2,jaan:2,romance:2,babu:2,kiss:2,darling:2,dil:2,pyar:2,dear:2,call:2,reply:2,chat:2,online:2
2052~love:2,luv:2,janu:2,jaan:2,romance:2,babu:2,kiss:2,darling:2,dil:2,pyar:2,dear:2
2051~love:2,luv:2,janu:2,jaan:2,romance:2,babu:2,kiss:2,darling:2,dil:2,pyar:2,dear:2
131~nhi:1,no:1,nai:1,nahi:1,chup:1
132~night:3,sona:3,dreams:3,nite:3,nyt:3,nit:3,gn:3,soja:3
1910~nhi:1,no:1,nai:1,nahi:1,chup:1
133~good:1,gud:1,evening:3
134~good:1,gud:1,evening:3
1237~sorry:3,plz:3,sry:3,please:3,pls:3
1875~time:3,jaldi:3
136~kya:1,kyun:1,kaha:1,what:1,where:1,kaisi:1,kaise:1,how:1,when:1,kon:1,who:1,koi:1,why:1,kaun:1,kese:2,haal:1,bol:1,suna:1
895~love:2,luv:2,janu:2,jaan:2,romance:2,babu:2,kiss:2,darling:2,dil:2,pyar:2,dear:2
2445~call:2,reply:2,chat:2,online:2
258~night:3,sona:3,dreams:3,nite:3,nyt:3,nit:3,gn:3,soja:3
137~mast:2,super:2,wow:2,sahi:2,congratulations:2,best:2,cool:2,badiya:2,badhiya:2,awesome:2,great:2,wah:2,cute:2,beautiful:2,luck:2,sexy:2
775~nhi:1,no:1,nai:1,nahi:1,chup:1
2169~call:2,reply:2,chat:2,online:2
1870~nhi:1,no:1,nai:1,nahi:1,chup:1
1911~ok:2,thik:2,okay:2,yes:2,haan:2,ya:2,yeah:2,k:2,yup:2
32~sorry:3,plz:3,sry:3,please:3,pls:3
33~kya:1,kyun:1,kaha:1,what:1,where:1,kaisi:1,kaise:1,how:1,when:1,kon:1,who:1,koi:1,why:1,kaun:1,kese:2,haal:1,bol:1,suna:1
3672~chal:1
2067~nhi:1,no:1,nai:1,nahi:1,chup:1,fuck:2,bc:2,gandu:2
2188~sorry:3,plz:3,sry:3,please:3,pls:3
2066~sorry:3,plz:3,sry:3,please:3,pls:3
2215~hi:2,hey:2,hello:2,hllo:2,hiiiii:2,yo:2,oye:2,hy:2,bye:2
146~sorry:3,plz:3,sry:3,please:3,pls:3
1642~kya:1,kyun:1,kaha:1,what:1,where:1,kaisi:1,kaise:1,how:1,when:1,kon:1,who:1,koi:1,why:1,kaun:1,kese:2,haal:1,bol:1,suna:1
